Id,Longitude,Latitude,UF,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,ano,nome_municipio
3304144,-43.55567,-22.71743,RJ,84.0,84.0,168,6716.3332075,6716.3332075,13432.666415,3,0.499592,0.509898,2369.726614,4,2000,Queimados
3304151,-41.472509,-22.10664,RJ,13.5,13.5,27,800.698029,800.698029,1601.396058,3,0.424387,0.442245,12.967432,4,2000,Quissamã
3304201,-44.443613,-22.471184,RJ,128.5,128.5,257,9148.2670835,9148.2670835,18296.534167,3,0.510855,0.522642,5432.941901,4,2000,Resende
3304300,-42.625998,-22.711272,RJ,34.0,34.0,68,3243.941971,3243.941971,6487.883942,3,0.48447,0.493431,239.63704,4,2000,Rio Bonito
3304409,-44.139406,-22.731727,RJ,20.5,20.5,41,1510.751901,1510.751901,3021.503802,3,0.472456,0.483049,56.490297,4,2000,Rio Claro
3304508,-43.576433,-22.171862,RJ,13.5,13.5,27,534.032388,534.032388,1068.064776,3,0.461294,0.473665,44.513737,4,2000,Rio das Flores
3304524,-41.936967,-22.523941,RJ,53.0,53.0,106,5414.2290725,5414.2290725,10828.458145,3,0.495188,0.503178,949.023394,4,2000,Rio das Ostras
3304557,-43.227875,-22.876652,RJ,1199.5,1199.5,2399,280583.7608835,280583.7608835,561167.521767,2,0.639266,0.717853,932612.828037,4,2000,Rio de Janeiro
3304607,-42.014445,-21.966094,RJ,15.5,15.5,31,901.4280185,901.4280185,1802.856037,3,0.404466,0.423144,25.433736,4,2000,Santa Maria Madalena
3304706,-42.177912,-21.535977,RJ,34.0,34.0,68,2397.622608,2397.622608,4795.245216,3,0.470679,0.483351,314.404739,4,2000,Santo Antônio de Pádua
3304755,-41.11772,-21.480138,RJ,19.0,19.0,38,1438.848937,1438.848937,2877.697874,3,0.468715,0.480052,45.789118,4,2000,São Francisco de Itabapoana
3304805,-41.755592,-21.643627,RJ,33.0,33.0,66,2550.563064,2550.563064,5101.126128,3,0.476133,0.487287,166.26724,4,2000,São Fidélis
3304904,-43.032335,-22.829547,RJ,291.5,291.5,583,46996.0584845,46996.0584845,93992.116969,3,0.527041,0.552397,33663.770896,4,2000,São Gonçalo
3305000,-41.050348,-21.640458,RJ,21.5,21.5,43,1919.8310495,1919.8310495,3839.662099,3,0.431133,0.449358,60.967779,4,2000,São João da Barra
3305109,-43.371885,-22.802331,RJ,192.0,192.0,384,30325.577913,30325.577913,60651.155826,3,0.514724,0.532782,14485.50002,4,2000,São João de Meriti
3305133,-41.941232,-21.360221,RJ,10.0,10.0,20,288.577315,288.577315,577.15463,3,0.400262,0.41815,21.827003,4,2000,São José de Ubá
3305158,-42.923368,-22.14974,RJ,14.5,14.5,29,773.5756945,773.5756945,1547.151389,3,0.413363,0.431892,45.7151,4,2000,São José do Vale do Rio Preto
3305208,-42.103529,-22.837203,RJ,67.0,67.0,134,6107.067541,6107.067541,12214.135082,3,0.49729,0.506296,1444.987924,4,2000,São Pedro da Aldeia
3305307,-42.13022,-21.954463,RJ,15.5,15.5,31,735.379424,735.379424,1470.758848,3,0.473105,0.482928,68.400199,4,2000,São Sebastião do Alto
3305406,-42.914175,-21.993956,RJ,23.5,23.5,47,1305.422103,1305.422103,2610.844206,3,0.449469,0.465371,223.874219,4,2000,Sapucaia
3305505,-42.496694,-22.931127,RJ,41.5,41.5,83,5032.5777115,5032.5777115,10065.155423,3,0.487386,0.496398,1048.500101,4,2000,Saquarema
3305554,-43.701925,-22.743011,RJ,56.0,56.0,112,5028.739249,5028.739249,10057.478498,3,0.486439,0.497488,1135.899248,4,2000,Seropédica
3305604,-42.389826,-22.65433,RJ,23.5,23.5,47,1820.3421995,1820.3421995,3640.684399,3,0.467799,0.479901,60.067162,4,2000,Silva Jardim
3305703,-42.678626,-22.050669,RJ,16.5,16.5,33,834.0652495,834.0652495,1668.130499,3,0.472618,0.482686,78.959215,4,2000,Sumidouro
3305752,-42.721172,-22.733937,RJ,24.5,24.5,49,1945.477138,1945.477138,3890.954276,3,0.433134,0.451507,135.6261,4,2000,Tanguá
3305802,-42.962957,-22.409005,RJ,101.5,101.5,203,8025.125965,8025.125965,16050.25193,3,0.504305,0.515135,3962.332267,4,2000,Teresópolis
3305901,-42.054815,-22.06138,RJ,16.5,16.5,33,898.5149345,898.5149345,1797.029869,3,0.465152,0.477025,59.888681,4,2000,Trajano de Moraes
3306008,-43.211609,-22.117448,RJ,58.5,58.5,117,3933.3827505,3933.3827505,7866.765501,3,0.491475,0.501302,1188.486957,4,2000,Três Rios
3306107,-43.704844,-22.244719,RJ,58.0,58.0,116,3921.732236,3921.732236,7843.464472,3,0.493856,0.502876,994.878238,4,2000,Valença
3306156,-41.863295,-20.929298,RJ,16.5,16.5,33,584.127646,584.127646,1168.255292,3,0.427053,0.44506,57.778776,4,2000,Varre-Sai
3306206,-43.663874,-22.409008,RJ,50.5,50.5,101,2461.3491145,2461.3491145,4922.698229,3,0.494566,0.502452,715.18967,4,2000,Vassouras
3306305,-44.093522,-22.509968,RJ,187.0,187.0,374,16383.307716,16383.307716,32766.615432,3,0.514724,0.532177,15509.226184,4,2000,Volta Redonda
3500105,-51.073365,-21.688311,SP,64.0,64.0,128,3189.031112,3189.031112,6378.062224,3,0.486138,0.498244,576.45055,2,2000,Adamantina
3500204,-49.649721,-21.23273,SP,21.0,21.0,42,433.1741735,433.1741735,866.348347,3,0.460946,0.474301,66.132668,2,2000,Adolfo
3500303,-46.979693,-22.059684,SP,50.0,50.0,100,2425.8516545,2425.8516545,4851.703309,3,0.486095,0.496519,554.366815,2,2000,Aguaí
3500402,-46.716767,-21.934829,SP,24.5,24.5,49,844.3375035,844.3375035,1688.675007,3,0.472375,0.483473,90.501372,2,2000,Águas da Prata
3500501,-46.631779,-22.473822,SP,36.0,36.0,72,1664.5763725,1664.5763725,3329.152745,3,0.479575,0.490162,199.724666,2,2000,Águas de Lindóia
3500550,-49.238608,-22.869149,SP,28.0,28.0,56,893.6360395,893.6360395,1787.272079,3,0.473187,0.484502,79.29566,2,2000,Águas de Santa Bárbara
3500600,-47.883975,-22.59734,SP,14.0,14.0,28,549.9640815,549.9640815,1099.928163,3,0.466887,0.478054,17.664223,2,2000,Águas de São Pedro
3500709,-48.990156,-22.474037,SP,58.0,58.0,116,2523.714343,2523.714343,5047.428686,3,0.485666,0.497185,1815.356343,2,2000,Agudos
3500758,-47.893588,-23.553899,SP,17.0,17.0,34,398.8925515,398.8925515,797.785103,3,0.45868,0.472031,58.499368,2,2000,Alambari
3500808,-51.412938,-21.952741,SP,7.0,7.0,14,298.7613815,298.7613815,597.522763,3,0.453094,0.46634,5.972899,2,2000,Alfredo Marcondes
3500907,-49.060111,-20.523305,SP,24.0,24.0,48,466.303393,466.303393,932.606786,3,0.471323,0.482625,214.81472,2,2000,Altair
3501004,-47.37328,-21.024583,SP,35.5,35.5,71,1189.942682,1189.942682,2379.885364,3,0.474001,0.486015,253.804931,2,2000,Altinópolis
3501103,-50.163597,-21.581689,SP,17.5,17.5,35,710.208158,710.208158,1420.416316,3,0.458566,0.472,60.241625,2,2000,Alto Alegre
3501152,-47.259057,-23.533373,SP,54.5,54.5,109,1355.644914,1355.644914,2711.289828,3,0.487731,0.498214,974.036926,2,2000,Alumínio
3501202,-49.911185,-20.319876,SP,20.0,20.0,40,572.3580935,572.3580935,1144.716187,3,0.456135,0.470366,44.153132,2,2000,Álvares Florence
3501301,-51.468797,-22.077779,SP,36.0,36.0,72,2124.7314045,2124.7314045,4249.462809,3,0.471283,0.484048,212.870041,2,2000,Álvares Machado
3501400,-49.720609,-22.076375,SP,42.5,42.5,85,1033.5851295,1033.5851295,2067.170259,3,0.471122,0.484714,165.526048,2,2000,Álvaro de Carvalho
3501509,-49.763033,-22.44501,SP,10.5,10.5,21,276.0127825,276.0127825,552.025565,3,0.455568,0.468761,7.5188,2,2000,Alvinlândia
3501608,-47.330363,-22.740884,SP,265.5,265.5,531,17959.2853235,17959.2853235,35918.570647,3,0.520072,0.545012,21040.937475,2,2000,Americana
3501707,-48.106605,-21.730037,SP,54.0,54.0,108,2662.9368325,2662.9368325,5325.873665,3,0.485452,0.496549,754.574617,2,2000,Américo Brasiliense
3501806,-49.727027,-20.296402,SP,24.0,24.0,48,736.0715465,736.0715465,1472.143093,3,0.462495,0.475875,75.107307,2,2000,Américo de Campos
3501905,-46.765086,-22.699389,SP,87.0,87.0,174,4612.4828795,4612.4828795,9224.965759,3,0.494388,0.50675,1782.875774,2,2000,Amparo
3502002,-47.660766,-22.128785,SP,23.5,23.5,47,485.563816,485.563816,971.127632,3,0.470076,0.481626,65.084554,2,2000,Analândia
3502101,-51.378848,-20.901464,SP,118.5,118.5,237,6057.5127105,6057.5127105,12115.025421,3,0.49932,0.513894,3157.317517,2,2000,Andradina
3502200,-48.40676,-23.483987,SP,29.5,29.5,59,1309.4510835,1309.4510835,2618.902167,3,0.473512,0.484926,141.834554,2,2000,Angatuba
3502309,-48.126927,-22.786321,SP,23.5,23.5,47,667.7451825,667.7451825,1335.490365,3,0.468396,0.480355,84.370943,2,2000,Anhembi
3502408,-51.386074,-22.293237,SP,13.5,13.5,27,396.795203,396.795203,793.590406,3,0.458184,0.471213,31.362141,2,2000,Anhumas
3502507,-45.229429,-22.848154,SP,48.0,48.0,96,3357.0283355,3357.0283355,6714.056671,3,0.483789,0.494642,449.147288,2,2000,Aparecida
3502606,-50.885616,-20.450845,SP,18.5,18.5,37,491.720901,491.720901,983.441802,3,0.461139,0.474149,35.890879,2,2000,Aparecida d'Oeste
3502705,-48.84866,-24.513316,SP,56.5,56.5,113,2877.119025,2877.119025,5754.23805,3,0.482898,0.495036,791.435597,2,2000,Apiaí
3502754,-47.071548,-23.430041,SP,58.0,58.0,116,1566.338625,1566.338625,3132.67725,3,0.491037,0.500938,521.673442,2,2000,Araçariguama
3502804,-50.439226,-21.205476,SP,192.5,192.5,385,12183.685736,12183.685736,24367.371472,3,0.513955,0.532359,10919.132792,2,2000,Araçatuba
3502903,-47.587243,-23.50732,SP,40.5,40.5,81,2236.6569105,2236.6569105,4473.313821,3,0.475475,0.48771,162.836688,2,2000,Araçoiaba da Serra
3503000,-47.786013,-20.089944,SP,15.5,15.5,31,450.705041,450.705041,901.410082,3,0.462961,0.475209,37.845423,2,2000,Aramina
3503109,-49.050976,-23.133407,SP,19.5,19.5,39,694.935942,694.935942,1389.871884,3,0.460946,0.474119,37.977385,2,2000,Arandu
3503158,-44.448107,-22.674799,SP,12.0,12.0,24,256.5578235,256.5578235,513.115647,3,0.455342,0.468761,11.228007,4,2000,Arapeí
3503208,-48.17444,-21.79036,SP,205.0,205.0,410,12144.5187295,12144.5187295,24289.037459,3,0.51651,0.535476,11160.116809,2,2000,Araraquara
3503307,-47.38583,-22.357087,SP,121.0,121.0,242,5665.2541785,5665.2541785,11330.508357,3,0.504351,0.517526,3388.089974,2,2000,Araras
3503356,-50.464911,-21.773914,SP,7.0,7.0,14,229.1838285,229.1838285,458.367657,3,0.392585,0.409644,1.773788,2,2000,Arco-Íris
3503406,-48.920415,-22.024767,SP,20.5,20.5,41,663.0490905,663.0490905,1326.098181,3,0.464837,0.477267,89.435631,2,2000,Arealva
3503505,-44.699432,-22.582194,SP,24.0,24.0,48,506.3378855,506.3378855,1012.675771,3,0.479074,0.488346,104.580482,2,2000,Areias
3503604,-48.665595,-22.67394,SP,32.0,32.0,64,1137.8658485,1137.8658485,2275.731697,3,0.464171,0.478145,118.997721,2,2000,Areiópolis
3503703,-48.788337,-21.186127,SP,24.5,24.5,49,677.9472285,677.9472285,1355.894457,3,0.463937,0.477055,86.209312,2,2000,Ariranha
3503802,-47.164301,-22.571343,SP,79.0,79.0,158,4412.4014405,4412.4014405,8824.802881,3,0.49738,0.50781,2236.748871,2,2000,Artur Nogueira
3503901,-46.32049,-23.395827,SP,108.5,108.5,217,8353.125466,8353.125466,16706.250932,3,0.500182,0.513258,2725.155963,2,2000,Arujá
3503950,-50.726963,-20.15819,SP,13.0,13.0,26,252.996664,252.996664,505.993328,3,0.463351,0.475209,27.722254,2,2000,Aspásia
3504008,-50.41751,-22.662835,SP,135.0,135.0,270,8231.3286695,8231.3286695,16462.657339,3,0.503245,0.518495,3286.601599,2,2000,Assis
3504107,-46.555063,-23.116308,SP,209.5,209.5,419,11474.785465,11474.785465,22949.57093,3,0.517822,0.536839,12505.820147,2,2000,Atibaia
3504206,-50.553959,-20.687335,SP,50.0,50.0,100,1455.8297685,1455.8297685,2911.659537,3,0.47605,0.489284,568.66768,2,2000,Auriflama
3504305,-49.336815,-22.156772,SP,34.5,34.5,69,834.1116425,834.1116425,1668.223285,3,0.467046,0.480657,270.700125,2,2000,Avaí
3504404,-49.942697,-21.460871,SP,28.5,28.5,57,942.894371,942.894371,1885.788742,3,0.465388,0.47866,101.889105,2,2000,Avanhandava
3504503,-48.923263,-23.103194,SP,121.5,121.5,243,6556.925828,6556.925828,13113.851656,3,0.503889,0.517284,2679.591843,2,2000,Avaré
3504602,-49.448574,-20.918564,SP,55.0,55.0,110,2340.484813,2340.484813,4680.969626,3,0.486525,0.497427,499.4453,2,2000,Bady Bassitt
3504701,-49.356473,-21.901524,SP,10.5,10.5,21,202.0692075,202.0692075,404.138415,3,0.464955,0.476147,34.660854,2,2000,Balbinos
3504800,-49.579328,-20.738264,SP,29.0,29.0,58,855.8967915,855.8967915,1711.793583,3,0.482982,0.491767,212.833698,2,2000,Bálsamo
3504909,-44.32333,-22.682616,SP,22.5,22.5,45,808.904738,808.904738,1617.809476,3,0.466848,0.479053,114.347092,4,2000,Bananal
3505005,-49.566064,-23.627111,SP,15.0,15.0,30,419.9418735,419.9418735,839.883747,3,0.464759,0.476541,25.402638,2,2000,Barão de Antonina
3505104,-49.953989,-21.259026,SP,25.5,25.5,51,815.678342,815.678342,1631.356684,3,0.468676,0.480809,76.106301,2,2000,Barbosa
3505203,-48.741525,-22.071978,SP,39.5,39.5,79,1830.350084,1830.350084,3660.700168,3,0.479366,0.490435,389.965205,2,2000,Bariri
3505302,-48.563229,-22.491146,SP,57.0,57.0,114,2781.732939,2781.732939,5563.465878,3,0.485581,0.497003,849.024683,2,2000,Barra Bonita
3505351,-49.027139,-24.471426,SP,13.0,13.0,26,315.2006445,315.2006445,630.401289,3,0.468197,0.478932,32.072422,2,2000,Barra do Chapéu
3505401,-48.502343,-24.759387,SP,38.0,38.0,76,933.775117,933.775117,1867.550234,3,0.479533,0.490374,317.744833,2,2000,Barra do Turvo
3505500,-48.567378,-20.558456,SP,159.5,159.5,319,7681.1965675,7681.1965675,15362.393135,3,0.504028,0.521976,6013.146846,2,2000,Barretos
3505609,-48.162814,-21.191744,SP,58.5,58.5,117,2129.39384,2129.39384,4258.78768,3,0.470116,0.485894,739.272885,2,2000,Barrinha
3505708,-46.874653,-23.508902,SP,357.0,357.0,714,24101.503412,24101.503412,48203.006824,3,0.533424,0.564112,43718.334199,2,2000,Barueri
3505807,-50.734871,-21.921037,SP,46.5,46.5,93,1891.508162,1891.508162,3783.016324,3,0.479784,0.491585,302.030072,2,2000,Bastos
3505906,-47.586107,-20.89193,SP,65.5,65.5,131,2484.3128245,2484.3128245,4968.625649,3,0.490775,0.501665,1723.123265,2,2000,Batatais
3506003,-49.083001,-22.325123,SP,303.0,303.0,606,24715.533866,24715.533866,49431.067732,3,0.528711,0.554789,29940.530492,2,2000,Bauru
3506102,-48.477362,-20.949816,SP,117.5,117.5,235,5663.204967,5663.204967,11326.409934,3,0.503061,0.516255,3038.093134,2,2000,Bebedouro
3506201,-50.811852,-21.269108,SP,16.0,16.0,32,296.382616,296.382616,592.765232,3,0.457651,0.471092,63.718814,2,2000,Bento de Abreu
3506300,-49.474043,-23.013553,SP,31.5,31.5,63,1045.4687615,1045.4687615,2090.937523,3,0.474205,0.485682,178.041745,2,2000,Bernardino de Campos
3506359,-46.136538,-23.854015,SP,130.0,130.0,260,5103.998755,5103.998755,10207.99751,3,0.502785,0.517587,3992.106912,2,2000,Bertioga
3506409,-50.48111,-21.402571,SP,22.5,22.5,45,591.4799115,591.4799115,1182.959823,3,0.463624,0.476571,39.064949,2,2000,Bilac
3506508,-50.339329,-21.292392,SP,127.0,127.0,254,7707.317937,7707.317937,15414.635874,3,0.504628,0.518434,4577.860196,2,2000,Birigui
3506607,-46.041212,-23.571033,SP,35.5,35.5,71,2401.076431,2401.076431,4802.152862,3,0.474573,0.486439,225.99191,2,2000,Biritiba-Mirim
3506706,-48.390597,-21.992484,SP,46.5,46.5,93,1490.030821,1490.030821,2980.061642,3,0.473431,0.486923,323.892676,2,2000,Boa Esperança do Sul
3506805,-48.520494,-22.133923,SP,32.5,32.5,65,736.1999955,736.1999955,1472.399991,3,0.46661,0.480082,285.244366,2,2000,Bocaina
3506904,-48.260033,-23.10252,SP,29.0,29.0,58,865.61777,865.61777,1731.23554,3,0.462262,0.476299,80.960361,2,2000,Bofete
3507001,-47.671473,-23.281944,SP,80.5,80.5,161,4288.5045005,4288.5045005,8577.009001,3,0.487688,0.501332,1501.032443,2,2000,Boituva
3507100,-46.466493,-23.130837,SP,34.5,34.5,69,1157.811035,1157.811035,2315.62207,3,0.475598,0.487075,214.041547,2,2000,Bom Jesus dos Perdões
3507159,-49.143762,-24.318263,SP,13.0,13.0,26,336.9922135,336.9922135,673.984427,3,0.455192,0.468761,25.878488,2,2000,Bom Sucesso de Itararé
3507209,-50.544881,-22.270117,SP,5.0,5.0,10,109.0213,109.0213,218.0426,3,0.451274,0.464614,2.614619,2,2000,Borá
3507308,-48.779218,-22.193206,SP,8.0,8.0,16,261.298659,261.298659,522.597318,4,0.369109,0.382779,9.260498,2,2000,Boracéia
3507407,-49.07264,-21.621538,SP,36.0,36.0,72,1303.8131055,1303.8131055,2607.626211,3,0.477785,0.488861,235.154623,2,2000,Borborema
3507456,-48.971596,-22.567833,SP,14.5,14.5,29,341.8087125,341.8087125,683.617425,3,0.467244,0.478387,37.392492,2,2000,Borebi
3507506,-48.441289,-22.888382,SP,142.5,142.5,285,7603.7092805,7603.7092805,15207.418561,3,0.50859,0.522884,5561.880758,2,2000,Botucatu
3507605,-46.542333,-22.956896,SP,159.5,159.5,319,8377.2302785,8377.2302785,16754.460557,3,0.511377,0.526728,6063.187177,2,2000,Bragança Paulista
3507704,-50.318166,-21.501021,SP,19.0,19.0,38,439.9486805,439.9486805,879.897361,3,0.459868,0.473211,78.097705,2,2000,Braúna
3507753,-50.187259,-21.166128,SP,10.5,10.5,21,217.4232985,217.4232985,434.846597,3,0.453804,0.467339,14.318921,2,2000,Brejo Alegre
3507803,-47.656398,-20.99014,SP,24.5,24.5,49,1107.341139,1107.341139,2214.682278,3,0.471485,0.482807,186.633685,2,2000,Brodowski
3507902,-48.126833,-22.286517,SP,47.5,47.5,95,1818.3899175,1818.3899175,3636.779835,3,0.472253,0.486167,371.480253,2,2000,Brotas
3508009,-48.597415,-23.799381,SP,37.0,37.0,74,2137.1271465,2137.1271465,4274.254293,3,0.48016,0.490707,213.907188,2,2000,Buri
3508108,-50.149281,-21.06704,SP,50.0,50.0,100,1250.248145,1250.248145,2500.49629,3,0.479283,0.491645,615.225341,2,2000,Buritama
3508207,-47.70886,-20.193148,SP,16.0,16.0,32,361.3462565,361.3462565,722.692513,3,0.427087,0.44503,41.771222,2,2000,Buritizal
3508306,-49.332447,-22.455087,SP,14.0,14.0,28,486.4969355,486.4969355,972.993871,3,0.455568,0.469185,81.221793,2,2000,Cabrália Paulista
3508405,-47.133658,-23.312674,SP,81.0,81.0,162,4442.778116,4442.778116,8885.556232,3,0.490381,0.503269,1057.379196,2,2000,Cabreúva
3508504,-45.70773,-23.100664,SP,80.5,80.5,161,4404.068329,4404.068329,8808.136658,3,0.50251,0.511412,1415.26049,2,2000,Caçapava
3508603,-45.01063,-22.664754,SP,41.5,41.5,83,1988.8005975,1988.8005975,3977.601195,3,0.489335,0.49776,370.517399,2,2000,Cachoeira Paulista
3508702,-46.646835,-21.528738,SP,36.0,36.0,72,1563.1093465,1563.1093465,3126.218693,3,0.468875,0.482232,222.340435,2,2000,Caconde
3508801,-49.600354,-21.809705,SP,32.0,32.0,64,1405.7752625,1405.7752625,2811.550525,3,0.470679,0.483109,112.791483,2,2000,Cafelândia
3508900,-51.235953,-22.012325,SP,19.0,19.0,38,399.7888905,399.7888905,799.577781,3,0.472375,0.482807,77.166641,2,2000,Caiabu
3509007,-46.744101,-23.362116,SP,116.0,116.0,232,8732.3953195,8732.3953195,17464.790639,3,0.504074,0.516739,3306.452194,2,2000,Caieiras
3509106,-51.986893,-21.82991,SP,20.5,20.5,41,730.121141,730.121141,1460.242282,3,0.471646,0.482443,92.996538,2,2000,Caiuá
3509205,-46.88292,-23.360971,SP,113.5,113.5,227,5056.562755,5056.562755,10113.12551,3,0.506159,0.517799,4673.263888,2,2000,Cajamar
3509254,-48.105,-24.7264,SP,56.0,56.0,112,2678.0162535,2678.0162535,5356.032507,3,0.484512,0.496125,763.124761,2,2000,Cajati
3509304,-48.810122,-20.879093,SP,38.0,38.0,76,1123.404124,1123.404124,2246.808248,3,0.490207,0.497942,393.179739,2,2000,Cajobi
3509403,-47.304266,-21.274718,SP,46.0,46.0,92,1453.1473435,1453.1473435,2906.294687,3,0.47392,0.487226,691.55897,2,2000,Cajuru
3509452,-48.480399,-23.584077,SP,18.0,18.0,36,489.660857,489.660857,979.321714,3,0.461758,0.474573,15.931841,2,2000,Campina do Monte Alegre
3509502,-47.060156,-22.907343,SP,870.5,870.5,1741,88061.0803205,88061.0803205,176122.160641,2,0.593895,0.6581,368659.006522,2,2000,Campinas
3509601,-46.763819,-23.209396,SP,91.5,91.5,183,6240.8704825,6240.8704825,12481.740965,3,0.498642,0.510171,1695.087727,2,2000,Campo Limpo Paulista
3509700,-45.589202,-22.740092,SP,75.0,75.0,150,3238.6535805,3238.6535805,6477.307161,3,0.491037,0.502997,1932.594452,2,2000,Campos do Jordão
3509809,-50.001795,-22.599749,SP,14.5,14.5,29,411.968235,411.968235,823.93647,3,0.455568,0.469246,28.47382,2,2000,Campos Novos Paulista
3509908,-47.928483,-25.016908,SP,35.0,35.0,70,986.9481275,986.9481275,1973.896255,3,0.475393,0.486984,148.092314,2,2000,Cananéia
3509957,-45.056976,-22.690669,SP,10.0,10.0,20,357.615572,357.615572,715.231144,3,0.455719,0.468822,12.196916,2,2000,Canas
3510005,-50.388393,-22.746926,SP,50.5,50.5,101,2046.08258,2046.08258,4092.16516,3,0.475721,0.489103,450.628782,2,2000,Cândido Mota
3510104,-48.634039,-21.322614,SP,11.5,11.5,23,317.408836,317.408836,634.817672,3,0.457157,0.470154,27.311027,2,2000,Cândido Rodrigues
3510153,-49.785432,-23.009837,SP,10.5,10.5,21,436.286433,436.286433,872.572866,3,0.451238,0.46525,8.4065,2,2000,Canitar
3510203,-48.351435,-24.006801,SP,63.0,63.0,126,3741.6759405,3741.6759405,7483.351881,3,0.480496,0.494097,857.937027,2,2000,Capão Bonito
3510302,-47.736118,-23.469903,SP,29.5,29.5,59,1044.612704,1044.612704,2089.225408,3,0.462728,0.476722,99.215719,2,2000,Capela do Alto
3510401,-47.502206,-22.999549,SP,73.5,73.5,147,3342.600572,3342.600572,6685.201144,3,0.494566,0.505237,2152.206896,2,2000,Capivari
3510500,-45.410818,-23.622007,SP,148.5,148.5,297,9502.2228445,9502.2228445,19004.445689,3,0.510713,0.524973,5057.376285,2,2000,Caraguatatuba
3510609,-46.841445,-23.53525,SP,459.5,459.5,919,32174.117847,32174.117847,64348.235694,3,0.544825,0.583061,82213.139513,2,2000,Carapicuíba
3510708,-49.914942,-20.080992,SP,53.5,53.5,107,1488.4136185,1488.4136185,2976.827237,3,0.482644,0.494491,879.999025,2,2000,Cardoso
3510807,-47.079758,-21.777987,SP,53.0,53.0,106,2816.728335,2816.728335,5633.45667,3,0.490906,0.500242,437.63866,2,2000,Casa Branca
3510906,-47.167106,-21.285,SP,11.5,11.5,23,278.540362,278.540362,557.080724,3,0.461526,0.473605,24.642464,2,2000,Cássia dos Coqueiros
3511003,-51.489407,-20.872027,SP,39.5,39.5,79,2007.994354,2007.994354,4015.988708,3,0.491388,0.498941,330.899226,2,2000,Castilho
3511102,-48.975871,-21.139539,SP,139.0,139.0,278,7441.395199,7441.395199,14882.790398,3,0.508731,0.522551,5137.101235,2,2000,Catanduva
3511201,-49.057742,-21.04858,SP,22.0,22.0,44,649.347475,649.347475,1298.69495,3,0.461719,0.475027,74.170944,2,2000,Catiguá
3511300,-49.272842,-20.904232,SP,38.0,38.0,76,943.5367485,943.5367485,1887.073497,3,0.480244,0.490889,320.32075,2,2000,Cedral
3511409,-49.16533,-23.034797,SP,46.0,46.0,92,1628.659335,1628.659335,3257.31867,3,0.480202,0.491827,389.874173,2,2000,Cerqueira César
3511508,-47.737531,-23.168673,SP,65.0,65.0,130,3319.7115185,3319.7115185,6639.423037,3,0.491388,0.502028,816.243853,2,2000,Cerquilho
3511607,-47.952111,-23.224732,SP,66.0,66.0,132,1338.4592385,1338.4592385,2676.918477,3,0.49747,0.506296,1166.915479,2,2000,Cesário Lange
3511706,-47.7757,-22.508882,SP,32.0,32.0,64,986.4062215,986.4062215,1972.812443,3,0.469755,0.482413,366.833917,2,2000,Charqueada
3511904,-50.450349,-21.56031,SP,26.0,26.0,52,835.9249405,835.9249405,1671.849881,3,0.471646,0.483109,306.089707,2,2000,Clementina
3512001,-48.539738,-20.718734,SP,44.5,44.5,89,1721.602342,1721.602342,3443.204684,3,0.478533,0.490435,711.27671,2,2000,Colina
3512100,-48.687484,-20.171559,SP,31.5,31.5,63,1027.707841,1027.707841,2055.415682,3,0.468715,0.481566,176.533462,2,2000,Colômbia
3512209,-47.174376,-22.330076,SP,50.5,50.5,101,2049.5049405,2049.5049405,4099.009881,3,0.479659,0.491978,551.12361,2,2000,Conchal
3512308,-48.009892,-23.012958,SP,53.5,53.5,107,1700.784534,1700.784534,3401.569068,3,0.487041,0.497609,474.54314,2,2000,Conchas
3512407,-47.458283,-22.481707,SP,35.5,35.5,71,1435.671047,1435.671047,2871.342094,3,0.476875,0.488134,436.193999,2,2000,Cordeirópolis
3512506,-50.287296,-21.354053,SP,22.5,22.5,45,746.4305135,746.4305135,1492.861027,3,0.479491,0.488467,161.780281,2,2000,Coroados
3512605,-49.318912,-23.632235,SP,28.5,28.5,57,869.724544,869.724544,1739.449088,3,0.468636,0.481142,83.003487,2,2000,Coronel Macedo
3512704,-47.62661,-22.218997,SP,25.0,25.0,50,676.0931285,676.0931285,1352.186257,3,0.462068,0.475663,95.348223,2,2000,Corumbataí
3512803,-47.196771,-22.645785,SP,109.5,109.5,219,4150.2538735,4150.2538735,8300.507747,3,0.50196,0.51456,3262.243528,2,2000,Cosmópolis
3512902,-49.77886,-20.477035,SP,22.0,22.0,44,965.4245035,965.4245035,1930.849007,3,0.467046,0.479144,70.186039,2,2000,Cosmorama
3513009,-46.931846,-23.603514,SP,218.0,218.0,436,16393.165157,16393.165157,32786.330314,3,0.518651,0.538382,15251.948832,2,2000,Cotia
3513108,-47.730042,-21.340431,SP,42.0,42.0,84,2145.308636,2145.308636,4290.617272,3,0.489727,0.498093,558.097206,2,2000,Cravinhos
3513207,-47.423806,-20.402492,SP,25.0,25.0,50,1065.2182375,1065.2182375,2130.436475,3,0.472699,0.483775,194.692755,2,2000,Cristais Paulista
3513306,-50.793666,-22.745499,SP,15.0,15.0,30,396.122732,396.122732,792.245464,3,0.466294,0.477721,25.580327,2,2000,Cruzália
3513405,-44.961732,-22.57775,SP,67.0,67.0,134,4576.37601,4576.37601,9152.75202,3,0.499728,0.507931,1325.440735,2,2000,Cruzeiro
